TestID,TrainID,"[m,b]","(x,y)",Prediction
144281,25234,"[18, -14]","(train,test)",34196685556119430
144335,49654,"[1, 2]","(train,test)",2083
144356,178649,"[16, 0]","(train,test)",1440
144364,163592,"[28800, 1]","(train,test)",33592838401
144505,188609,"[1, 1]","(train,test)",13
144578,104611,"[5, -4]","(train,test)",6151
144586,141966,"[1, 1]","(train,test)",38608020
144596,963,"[500, 6736]","(train,test)",308736
144694,18589,"[6, -1]","(train,test)",12101
144739,45321,"[5, 30]","(train,test)",9255
144762,27803,"[2, -10]","(test,train)",847288609448.0
144817,48475,"[2, 1]","(train,test)",29929
144818,42367,"[1, 0]","(train,test)",1477396844040
144823,1583,"[1, 0]","(train,test)",83825280
144860,44502,"[81, 0]","(train,test)",916636176
144876,177386,"[-1, 4]","(train,test)",3
144890,219108,"[1, 1]","(train,test)",3596
144925,29580,"[28, -27]","(train,test)",24109
144950,222851,"[4, 0]","(train,test)",4780
144952,16784,"[-1, 9]","(train,test)",2
145126,20514,"[1, 1]","(train,test)",15
145142,84974,"[4, -2]","(test,train)",110164686454.0
145207,141932,"[1, -2]","(train,test)",32361122672259148
145234,110326,"[2, -4]","(train,test)",11792
145244,121921,"[1, -1]","(train,test)",282
145359,17050,"[-1, 2]","(train,test)",1
145420,222667,"[1, 0]","(train,test)",37688
145428,1214,"[6, 118]","(train,test)",328
145451,203162,"[2, -1]","(train,test)",925
145524,1817,"[17, -3]","(train,test)",2281701373
145592,184485,"[2, -2]","(train,test)",9126805504
145614,40841,"[12, 5]","(train,test)",2969
145623,83797,"[729, 0]","(train,test)",4608273662721
145650,18931,"[1, 1]","(train,test)",617
145657,14464,"[1, -1]","(train,test)",135719396
145688,90671,"[-2048, 2048]","(train,test)",8293509467471872
145714,20564,"[8, 0]","(train,test)",22016
145715,3696,"[1, 0]","(train,test)",74230108225630
145773,558,"[1, 0]","(train,test)",38959523483674573012992
145851,20389,"[1, 0]","(train,test)",1129718145924
145877,9923,"[2, 2]","(train,test)",484
145891,17481,"[1, 0]","(train,test)",0
145920,430,"[1, 17408]","(train,test)",17543
145957,12262,"[1, 0]","(train,test)",525893003079214694400
145994,11704,"[-7, 14]","(train,test)",14
146097,28412,"[1, 0]","(train,test)",162129586585337820
146119,52188,"[1, 0]","(train,test)",0
146143,216559,"[2, -1]","(train,test)",10313
146198,85919,"[27, 36]","(train,test)",71289
146232,8859,"[1, -1]","(train,test)",1610612735
146239,65134,"[2, 2]","(test,train)",46912496118441.0
146259,109732,"[1, 0]","(train,test)",225851430035
146368,19294,"[1024, -8160]","(train,test)",984096
146424,24336,"[1, 0]","(train,test)",351829430966702353416192
146444,138453,"[1, 0]","(train,test)",83
146485,166324,"[720, 0]","(train,test)",45674188560
146495,58939,"[1, 1]","(train,test)",158
146527,403,"[1728000, 1727760]","(train,test)",36287760
146543,29580,"[8, -8]","(train,test)",8280
146629,121997,"[-1, 2]","(train,test)",0
146653,19963,"[1, 50]","(train,test)",1269
146682,83005,"[1, 0]","(train,test)",0
146700,17071,"[2, -1]","(train,test)",159
146813,166742,"[14, 0]","(train,test)",10631250
146848,1214,"[15, 291]","(train,test)",786
146858,26713,"[1, 2]","(train,test)",234
146870,206658,"[1, 0]","(train,test)",14313982718072
146954,76717,"[2, 0]","(train,test)",94134790242
146980,29383,"[3, 0]","(train,test)",232741918319147325
146988,98508,"[2, -1]","(test,train)",2148829917.0
147026,1214,"[81, 1619]","(train,test)",3158
147042,1644,"[1, 0]","(train,test)",2333521433367183360
147056,90240,"[1, 6]","(train,test)",1109
147064,83930,"[1, 1]","(train,test)",39
147074,105615,"[2, -9]","(train,test)",228151
147077,25234,"[15, -12]","(train,test)",28497237963432858
147116,5813,"[1, -3]","(train,test)",98059918332
147119,170936,"[4, 1]","(test,train)",23455890150741.0
147120,181240,"[1, 1]","(train,test)",2863311530
147416,19184,"[1, 2]","(train,test)",1609
147485,19184,"[2, 0]","(train,test)",2902
147490,161138,"[1, 0]","(train,test)",25650056954016
147528,160857,"[1, -3]","(train,test)",245
147590,20113,"[1, 0]","(train,test)",14
147628,133460,"[3, 0]","(train,test)",39
147699,103205,"[9, 0]","(train,test)",694440553086
147703,62592,"[1, -1]","(train,test)",164
147772,17770,"[1, 0]","(train,test)",6311523942644393705472
147807,7470,"[2, 3]","(train,test)",133
147919,15722,"[2, -1]","(test,train)",2255.0
147986,23980,"[1, -1]","(train,test)",15
148004,9923,"[128, 112]","(train,test)",20976
148035,155416,"[12, 0]","(train,test)",4455516
148048,90650,"[-1, 2]","(train,test)",-24987199492703
148272,167943,"[4, 1]","(train,test)",9
148339,168948,"[1, 0]","(train,test)",1410
148400,32765,"[8, 0]","(train,test)",12341496
148409,32279,"[3, -3]","(train,test)",19095
148467,186706,"[1, 1]","(train,test)",78
148519,17770,"[1, 0]","(train,test)",6311523942644393705472
148594,89589,"[6, 1]","(train,test)",1117
148602,96168,"[9, 1]","(train,test)",1999
148608,57178,"[2, 0]","(test,train)",3.0
148613,31004,"[1, 0]","(train,test)",30
148615,126602,"[1, 0]","(train,test)",2333
148724,1214,"[5, 99]","(train,test)",284
148750,137809,"[1, 0]","(train,test)",2304
148762,1214,"[137842, 2649994]","(train,test)",3477046
148763,5944,"[2, 0]","(test,train)",3.0
148764,185547,"[1, -1]","(train,test)",2888
148838,98679,"[1, 1]","(train,test)",82
148881,12179,"[2, 3]","(train,test)",247
149046,12071,"[256, 0]","(train,test)",1370114370683136
149146,174702,"[-9, 9]","(train,test)",24309
149288,9485,"[4, 0]","(test,train)",1835127550964111.0
149320,98548,"[1, 1]","(train,test)",98349742325
149367,19294,"[34, -271]","(train,test)",49097
149371,5669,"[1, 0]","(train,test)",104255099738019625697280
149400,9923,"[1, 10]","(train,test)",281
149481,25876,"[2, 0]","(test,train)",35184376283136.0
149516,94630,"[5, 2]","(test,train)",347899061862.0
149538,85919,"[11, 11]","(train,test)",29040
149614,220028,"[10, -9]","(train,test)",94421
149656,127614,"[2, 0]","(train,test)",13887053160552
149679,95843,"[1, -1]","(train,test)",2812
149891,59048,"[1, 1]","(train,test)",70
149921,164950,"[1, -1]","(train,test)",203080369893126
149944,58939,"[1, 3]","(train,test)",160
149959,16988,"[8, -3]","(train,test)",1029
149970,180279,"[1, -1]","(train,test)",150
149976,186074,"[4, 0]","(train,test)",7441992
149992,963,"[42, 255]","(train,test)",29823
150063,20564,"[2, 1]","(train,test)",6303
150109,17581,"[1, 0]","(train,test)",9
150205,24336,"[1, 0]","(train,test)",351829430966702353416192
150238,117284,"[2, -2]","(train,test)",148064702
150285,12517,"[2, 0]","(train,test)",3602
150416,32494,"[11, -175]","(train,test)",3106724901292
150428,63378,"[3, 1]","(train,test)",10
150463,95148,"[1, 1]","(train,test)",2200
150465,76934,"[1, -1]","(train,test)",2395
150479,30869,"[1, 0]","(train,test)",65420187465158
150565,3093,"[121, -121]","(test,train)",325.0
150576,36647,"[2, 0]","(test,train)",8339940489111.0
150655,101811,"[2, 0]","(train,test)",76580
150658,59421,"[12, 13]","(train,test)",34225
150681,89,"[4, -2]","(test,train)",2258625625.0
150754,92428,"[46, -31]","(train,test)",16859178292565
150777,208964,"[5, 5]","(test,train)",108.0
150778,1214,"[111, 2220]","(train,test)",4884
150851,180256,"[1, -3]","(train,test)",70368735789055
150854,22719,"[20, 16]","(train,test)",86436
150968,15478,"[6, 4]","(train,test)",45595580741492572
151104,47629,"[1, -1]","(train,test)",192900153619
151106,1214,"[-1, 6]","(train,test)",-35
151154,180018,"[1, 1]","(train,test)",16171
151159,32427,"[1, 1]","(train,test)",363
151180,220649,"[1, 0]","(train,test)",6
151199,61320,"[-1, 2]","(train,test)",1
151210,67867,"[1, 0]","(train,test)",1
151273,206691,"[128, 1]","(train,test)",1847041
151451,43579,"[4, -4075]","(train,test)",85849
151481,83149,"[1, 0]","(train,test)",478996996
151585,6182,"[16, 0]","(train,test)",187680
151629,83170,"[-2, 3]","(train,test)",5
151712,36896,"[5, 4]","(test,train)",622.0
151730,47555,"[2, 2]","(train,test)",8464
151742,963,"[42, -168]","(train,test)",31920
151747,91846,"[1, 1]","(train,test)",7776
151787,50697,"[1, 1]","(train,test)",124
151792,186026,"[2, -2]","(train,test)",136
151805,145853,"[1, 1]","(train,test)",2044
151808,318,"[2, 11]","(train,test)",953674316406251
151843,52901,"[7, 0]","(train,test)",560
151877,181538,"[1, -1]","(train,test)",19678
151889,5966,"[1, 0]","(train,test)",19599665578316398592
151949,24406,"[2, 6]","(train,test)",8
151989,174702,"[-3, 3]","(train,test)",11484
152009,99364,"[1, 1]","(train,test)",1006
152129,26116,"[1, -1]","(train,test)",3502
152160,29580,"[-2, 3]","(train,test)",-2449
152208,12120,"[1, 0]","(train,test)",34406400000000000000
152235,28519,"[2, 0]","(train,test)",4
152360,189191,"[14, -23]","(train,test)",1313549891316395
152414,58615,"[1, 1]","(train,test)",606
152495,135200,"[1, 1]","(train,test)",1
152554,127100,"[1, 0]","(train,test)",0
152717,52188,"[1, 0]","(train,test)",0
152830,189191,"[7, -12]","(train,test)",656774945658197
152849,4643,"[1, -1]","(train,test)",0
152889,40912,"[-1, 1]","(train,test)",1
152955,69447,"[1, -1]","(train,test)",53
153014,31956,"[4, 0]","(test,train)",1.6783438527143608e+21
153019,146563,"[11, 0]","(train,test)",720896
153064,70196,"[8, 0]","(train,test)",72
153082,39165,"[1, 11011]","(train,test)",11058
153130,225081,"[26, 1]","(train,test)",8009
153135,135186,"[9, 4]","(train,test)",29929
153200,9268,"[1, 0]","(train,test)",200291280469622706
153222,173601,"[4, 4]","(train,test)",1000
153275,1214,"[15127, 287413]","(train,test)",378175
153408,27832,"[1, 0]","(train,test)",277
153424,220486,"[1, 2]","(train,test)",2501
153434,172831,"[2, 1]","(test,train)",12.0
153497,117299,"[4, 0]","(train,test)",23124
153582,430,"[1, 17408]","(train,test)",17543
153655,57,"[9, 0]","(train,test)",9
153682,188205,"[1, 0]","(train,test)",3
153712,20382,"[1, 0]","(train,test)",180180
153746,25527,"[1, 1]","(train,test)",180
153774,25234,"[66, -56]","(train,test)",17912549577014938
153958,179111,"[5, -1]","(train,test)",5639
153973,61334,"[1953125, 0]","(train,test)",2357947691000000000
154030,108309,"[1, 1]","(train,test)",843643
154101,65703,"[1, 33280]","(train,test)",33321
154269,36153,"[1, 1]","(train,test)",87
154270,227567,"[1, -1]","(train,test)",163
154276,15319,"[1, 2]","(train,test)",129
154418,7745,"[1, -1]","(train,test)",84862
154472,19184,"[1, -1]","(train,test)",1606
154527,100655,"[1, -1]","(train,test)",67649
154531,80420,"[1, 0]","(train,test)",40
154560,209943,"[1, 0]","(train,test)",31
154607,4167,"[3, 0]","(train,test)",1116811872
154621,53020,"[2, 1]","(train,test)",201
154667,87459,"[2, 0]","(train,test)",0
154672,65041,"[1, 14]","(train,test)",7717
154705,189191,"[3, -9]","(train,test)",1125899906842620
154725,24387,"[8, -2]","(train,test)",25686
154772,42507,"[15625, 0]","(train,test)",262144000000
154804,94457,"[2, 0]","(train,test)",170141183460469231731687303715884105728
154869,72994,"[1, 1]","(train,test)",742
154896,92372,"[9, 1]","(test,train)",35184367894528.0
154910,37095,"[2, -1]","(train,test)",38115
154974,213486,"[1, 0]","(train,test)",2689
155013,213649,"[-1, 9]","(train,test)",1
155094,78223,"[4, -4]","(train,test)",847288609440
155166,122715,"[2, 1]","(train,test)",13466917
155183,1214,"[297754, 5902080]","(train,test)",7390850
155198,11021,"[1, 1]","(train,test)",38
155224,19184,"[2, 2]","(train,test)",2904
155229,94,"[3, -78]","(train,test)",79707
155253,17401,"[1, 0]","(train,test)",35
155281,108417,"[1, -16]","(train,test)",2498
155306,100905,"[2, 0]","(train,test)",144115188076380160
155374,124423,"[-1, 21]","(train,test)",44
155399,79781,"[1, -1]","(train,test)",746
155497,118037,"[1, -1]","(train,test)",132
155596,224679,"[16, 1]","(train,test)",1146097
155626,169431,"[4, 0]","(train,test)",43689384
155646,58939,"[131072, -65536]","(train,test)",7405568
155698,83714,"[5, -2]","(train,test)",32905425960566783
155721,120315,"[3, 0]","(train,test)",9031047
155741,155868,"[1, -2]","(train,test)",4156
155827,77888,"[-1, 1]","(train,test)",1
155925,3587,"[1, 0]","(train,test)",1741769316989023076352
155942,5042,"[1, 0]","(train,test)",9919463450854
155961,41217,"[7, 0]","(train,test)",756
155996,104642,"[1, -1]","(train,test)",17765
156004,226904,"[2, 1]","(train,test)",88741
156063,123407,"[6, 1]","(train,test)",17881393432617187
156104,188921,"[1, 1]","(train,test)",83
156106,172650,"[2, -1]","(test,train)",171.0
156116,29580,"[32, -28]","(train,test)",17956
156168,59982,"[13, 13]","(train,test)",84240
156254,99940,"[2, -1]","(train,test)",22122396951101
156258,126929,"[1, 1]","(train,test)",2819
156262,82419,"[3, 0]","(train,test)",10755352869888
156458,19294,"[9, -72]","(train,test)",15876
156499,113738,"[2, -1]","(train,test)",12041395
156594,152610,"[1, 1]","(train,test)",77112265804
156667,1182,"[1, -4]","(train,test)",432
156674,40136,"[1, 0]","(train,test)",110000000000000000
156693,92428,"[7, -6]","(train,test)",41048434103636
156851,84689,"[2, -1]","(train,test)",389
156872,5189,"[-2, 9]","(train,test)",-7
156918,69845,"[2, 32768]","(train,test)",41600
156944,39603,"[1, 1]","(train,test)",5
157023,1683,"[1, 0]","(train,test)",87960930222080
157047,85562,"[-2, 3]","(test,train)",-3489660928.0
157087,21236,"[25, -14]","(test,train)",1462463376025191.0
157099,1214,"[1331, 25498]","(train,test)",45463
157112,194103,"[2, -1]","(train,test)",61
157146,142832,"[10, -9]","(train,test)",11911
157283,3587,"[1, 0]","(train,test)",1741769316989023076352
157301,1214,"[5, 97]","(train,test)",277
157322,203833,"[1, 0]","(train,test)",511
157430,44944,"[1, 0]","(train,test)",820
157454,39108,"[1, 1]","(train,test)",83286
157486,11694,"[-243, 243]","(test,train)",-3199999.0
157556,125431,"[7, 2]","(train,test)",1997
157620,7204,"[1, 0]","(train,test)",1
157652,115237,"[1, 0]","(train,test)",120
157702,24082,"[1, -4]","(train,test)",18221
157715,96416,"[1, 2]","(train,test)",685
157738,1280,"[0, 12]","(train,test)",12
157786,477,"[1, 1]","(train,test)",23
157802,9576,"[1, 1]","(train,test)",27
157818,19182,"[2, 1]","(train,test)",5733638351299
157822,163333,"[1, 2]","(train,test)",13289
157961,89527,"[1, 0]","(train,test)",10
158096,5669,"[1, 0]","(train,test)",104255099738019625697280
158149,963,"[400, 6440]","(train,test)",256040
158287,169068,"[1, 0]","(train,test)",2822018693325
158291,48891,"[3, -9]","(train,test)",51978
158446,2702,"[10, -3]","(train,test)",1237
158458,11745,"[1, 1]","(train,test)",18
158484,3587,"[1, 0]","(train,test)",1741769316989023076352
158490,85371,"[1, 0]","(train,test)",247
158511,135962,"[2, 0]","(test,train)",2.0
158523,181304,"[2, 0]","(train,test)",366
158550,196513,"[4, 0]","(train,test)",2887057484028
158556,23517,"[1, 0]","(train,test)",41
158561,68075,"[2, 0]","(test,train)",12.0
158669,42507,"[4096, 0]","(train,test)",98867482624
158911,180510,"[8, 8]","(train,test)",162259276829213363391578010288128
158947,172560,"[2, 17]","(train,test)",2653
158951,85631,"[1, 0]","(train,test)",383
159048,89981,"[2, 0]","(test,train)",2.0
159080,100164,"[1, 2]","(train,test)",2613814880038
159171,61334,"[512, 0]","(train,test)",2779905883635712
159209,97399,"[-1, 2]","(train,test)",2
159233,38012,"[1, -6]","(train,test)",24
159268,162791,"[3, -1]","(train,test)",223207129088
159420,1817,"[7, -6]","(train,test)",1879048186
159449,318,"[10, 47]","(train,test)",38146972656247
159609,7730,"[2, 0]","(train,test)",8304
159670,23040,"[1, 0]","(train,test)",26
159679,198135,"[4, 1]","(test,train)",136171383660.0
159705,19294,"[16, -128]","(train,test)",17424
159723,45810,"[1, -1]","(train,test)",3145728
159764,221120,"[1, 1]","(train,test)",5996127
159802,171919,"[16, 0]","(test,train)",2.028240960365167e+31
159848,14871,"[1, 2]","(train,test)",135
159862,176898,"[1, 0]","(train,test)",3720087
159915,21874,"[1, 1000]","(train,test)",1049
159949,136598,"[1, -1]","(train,test)",1091
160074,214156,"[5, -5]","(train,test)",20000273725560975
160278,23052,"[1, 2]","(train,test)",11781
160334,90983,"[1, 0]","(train,test)",74
160422,28412,"[1, 0]","(train,test)",162129586585337820
160423,152876,"[2, 1]","(test,train)",7381975012.0
160429,24336,"[1, 0]","(train,test)",351829430966702353416192
160499,9923,"[100, 45]","(train,test)",11345
160577,1214,"[81, 1621]","(train,test)",3565
160626,157963,"[76, 0]","(train,test)",760000000000000
160662,89008,"[1, 1]","(train,test)",138436
160680,41681,"[1, -2]","(train,test)",10439
160696,205947,"[2, -1]","(train,test)",1
160703,77513,"[1, 1]","(train,test)",229
160855,142212,"[2, 2]","(test,train)",92.0
160878,43115,"[1, 2]","(train,test)",1287
160965,1214,"[-1, -6]","(train,test)",-47
161295,963,"[50, 780]","(train,test)",34980
161374,25238,"[1, -42]","(train,test)",5115259
161411,93241,"[1, -1]","(train,test)",4566262987328
161416,19294,"[38, -303]","(train,test)",54873
161528,1214,"[81, 1610]","(train,test)",3149
161532,96980,"[2, -4]","(train,test)",310235038
161534,26348,"[1, 0]","(train,test)",89
161624,105476,"[128, 0]","(train,test)",54528
161641,558,"[1, 0]","(train,test)",38959523483674573012992
161699,88305,"[1, 0]","(train,test)",8681
161806,17770,"[1, 0]","(train,test)",6311523942644393705472
161834,3756,"[-1, 1]","(train,test)",1
161844,19978,"[1, -1]","(train,test)",2156
161881,62167,"[3, -25]","(train,test)",293
161883,32359,"[2, 0]","(train,test)",60
161993,108998,"[1, 1]","(train,test)",116
162144,54439,"[1, 0]","(train,test)",0
162171,21206,"[3, 0]","(test,train)",34530263040.0
162221,113827,"[12, 0]","(train,test)",226560
162296,147992,"[2, 0]","(test,train)",505.0
162372,201107,"[2, 1]","(test,train)",247959266474051.0
162390,102769,"[1, 1]","(train,test)",198
162399,61573,"[4, 7]","(train,test)",8179
162402,37800,"[7, 1]","(train,test)",911
162467,24336,"[1, 0]","(train,test)",351829430966702353416192
162559,26449,"[3, 0]","(train,test)",4611686017353646080
162607,108142,"[7, -7]","(train,test)",22680
162613,49919,"[1, 9]","(train,test)",140
162620,90160,"[2, -1]","(train,test)",66770491
162649,59421,"[3, 1]","(train,test)",2254
162695,27587,"[1, 0]","(train,test)",4265518180073472
162760,24071,"[210, 1]","(train,test)",4847389471
162805,71575,"[2, 0]","(test,train)",392.0
162844,223101,"[1, -1]","(train,test)",12220
162856,33953,"[2, 1]","(train,test)",103679
162923,22447,"[1, 1]","(train,test)",39737862788837
163211,142346,"[1, -1]","(train,test)",1814
163279,271,"[300, 200]","(train,test)",3800
